Features	HC1	HC2	HC3	HC4	HC5	HC6	HC7	HC8	HC9	HC10	HC11	HC12	HC13	HC14	HC15	HC16	HC17	HC18	HC19	HC21	HC22	HC23	HC24	HC25	HC26	HC27	HC28	HC29	HC30	HC31	HC32	HC33	HC34	HC35	HC36	HC38	HC39	HC40	HC41	HC42	HC43	HC44	HC45	HC46	HC47	HC48	AF33	AF36	AF37	AF38	AF39	AF40	AF41	AF43	AF44	AF45	AF46	AF47	AF48	AF49	AF50	AF51	AF52	AF53	AF54	AF55	AF58	AF59	AF62	AF63	AF64	AF67	AF68	AF69	AF70	AF71	AF73	AF74	AF76	AF78	AF80	AF81	AF82	AF90	AF97	AF98	AF102	AF103	AF104	AF106	AF108	AF109	AF112	AF115	AF117	AF119	AF120	AF123	AF125	AF126	AF129	AF130	AF136	AF137	AF139	AF140	AF141	AF142	AF164	AF165	AF166	AF167	AF169	AF171	AF172	AF176	AF177	AF178	AF179	AF180	AF181	AF182	AF183	AF184	AF186	AF216	AF217	AF219	AF220	AF229	AF96	AF213	AF4	AF6	AF7	AF8	AF10	AF11	AF13	AF15	AF17	AF20	AF21	AF24	AF25
Genus_OralFungi_Kurtzmaniella	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	284	4	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	8	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	1	2	4	0	0	1	0	7	0	3	1	0	0	20	1	0	0	0	0	0	0	0	12	0	3	30	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0
Genus_OralFungi_Lasiobolidium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	1	0	1	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Genus_OralFungi_Lasiodiplodia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genus_OralFungi_Lecanorales_gen_Incertae_sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	368	0	1	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	3	0	0	0	6	0	0	1	2	0	0	2	0	0	7	0	0	0	0	0	0	2	0	0	0	0	2	1	2	2	0	0	0	1	0	0	0	18	6	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Genus_OralFungi_Lecanoromycetes_gen_Incertae_sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	456	0	0	216	2994	81	150	0	0	0	0	905	0	0	637	0	0	0	0	0	0	0	0	0	0	0	752	66	0	4	9	0	4	4	2	14	27	6	0	0	0	1	0	4	2	2	0	161	35	58	198	28	25	5	606	5	8	9	0	1	46	29	0	10	39	0	0	9	2	5	9	7	7635	6	1	35	21	4	1	2	83	9	75	14	7	2	3	41	2	1	3	2	10	2	41	10	0	136	0	0	0	32	17	10	0	12	0	15	0	47	27	0	25	8	1	7	9	121	33	39	7	8	47	1	111	8	17	140
Genus_OralFungi_Lectera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
Genus_OralFungi_Leucosporidium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genus_OralFungi_Lodderomyces	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genus_OralFungi_Lophiostoma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genus_OralFungi_Malassezia	35	53	1399	202	44	15	46	48	1979	26	295	182	10	1172	1595	116	255	20	0	130	829	447	200	8	799	0	139	0	290	472	3082	7	19	116	0	919	12	1010	7374	21	93	231	128	252	14	63	3117	462	364	144	19	1101	3357	3844	564	2	825	153	732	931	2722	106	551	46	4190	2914	677	854	1214	4463	286	1232	0	368	812	23	8	979	190	16	248	2057	16	43	44	62	1350	661	494	517	141	13	975	701	0	498	240	5047	6596	998	152	2574	69	184	2026	91	10	109	20	213	21	664	273	42	4033	148	638	883	1001	1051	1979	160	1204	21	3413	1446	1029	1392	30	1593	3280	46	2008	2181	3612	5426	1003	1353	1391	419	42	1677	263	3601	1401
Genus_OralFungi_Meyerozyma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	112	0	0	106	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	13	0	0	0	0	11	0	0	0	0	0	0	0	0	0	30	0	0	0	0	16	0	0	0	1	0	3	6	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	35	0	0	0	1	0	0	0	0	0	0
Genus_OralFungi_Mucor	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	13	0	0	0	3	0	4	8	0	18	0	0	0	0	0	8	3	2	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genus_OralFungi_Mycosphaerellaceae_gen_Incertae_sedis	0	0	0	18	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genus_OralFungi_Naganishia	0	0	0	0	0	10	0	0	12	0	0	0	0	0	651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	4	0	0	0	0	0	0	0	0	55	0	0	0	0	0	1	0	0	0	0	0	11	0	0	0	4	1	0	0	24	0	0	0	0	0	575	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	307	1	38	0	0	0	128	19	0	0	0	0	0	0	3	27	34	96	0	17	0	0	0	0	10	7	27
Genus_OralFungi_Nakaseomyces	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	1	0	6	0	0	0	0	0	0	0	2	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	4	2	3	0	4	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	24	0	0	0	3	0	2	1	2	1	1	0	0	0	3	0	0	3
Genus_OralFungi_Neoascochyta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genus_OralFungi_Neosetophoma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genus_OralFungi_Nigrospora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	509	84	0	0
Genus_OralFungi_Ochrocladosporium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genus_OralFungi_Odontoefibula	0	0	0	0	0	0	0	0	0	7	40	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genus_OralFungi_Ophiosphaerella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
Genus_OralFungi_Papiliotrema	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
Genus_OralFungi_Penicillium	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	41	0	0	0	0	0	0	953	0	0	0	0	0	159	19	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	12	0	0	1	0	16	105	0	9	0	0	11	0	0	0	1	10	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	37	0	0	0	6	0	0	13	0	4	1	0	72	0	0	0	0	0	34	0	0	0	8	0	7	16	6	0	0	0	0	0	0	2	0	0	0	3	308	77	188	0	4	25	19	0	7	36	0	0	0	0	0	1	0	0	2	16	24
Genus_OralFungi_Phaeosphaeria	3	5	0	0	0	0	0	14	0	11	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genus_OralFungi_Phaeosphaeriaceae_gen_Incertae_sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	589	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	6	0	0	0	0	0	0	62	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genus_OralFungi_Pichia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	1	1	4	2	3	1	2	0	3	3	1	2	3	1	0	3	1	0	2	0	2	3	7	5	4	5	11	8	2	7	11	8	10	5	19	12	31	10	10	7	4	9	13	5	4	4	6	6	6	7	1	4	0	1	4	3	4	4	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	35	2	59	0	3	51	9	3	14	0	0	0	0	24	0	0	0	0	0	0	0
Genus_OralFungi_Pleosporales_gen_Incertae_sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	635	0	0	16	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	70	0	0	0	55	0	0	22	0	0	28	17	0	0	0	0	0	185	0	0	0	46	0	10	0	22	0	1	0	0	0	0	0	0	0	7	0	0	1088	0	0	24	0	0	0	0	0	0	0	40	0	32	413	6	0	0	0	14	47	0	0	0	39	0	0	2	0	14	0	0	15	0	0	13	0	40	0	5	0	0	29	37	0	24	0	12	0	24	0	0	1	0	0
Genus_OralFungi_Pleurotus	0	0	0	0	0	0	3	0	86	0	100	0	0	0	0	39	5	0	0	4	0	3	19	3	0	0	16	0	0	0	0	2	0	0	0	1670	13	12	0	0	9	10	0	0	2	8	4	0	6	0	1651	0	0	0	0	0	0	4	0	0	0	1	0	0	0	163	0	0	0	0	30	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	1	0	0	123	37	0	0	0	0	10	51	2	1	2	0	0	0	1	0	4	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	108	0	49	21
Genus_OralFungi_Polyporaceae_gen_Incertae_sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
Genus_OralFungi_Polyporales_gen_Incertae_sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0
Genus_OralFungi_Pseudocercospora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genus_OralFungi_Psoroglaena	0	0	0	0	0	0	0	0	0	0	0	0	0	876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genus_OralFungi_Purpureocillium	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	27	0	0	0
Genus_OralFungi_Rhizoplaca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genus_OralFungi_Rhizopus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genus_OralFungi_Rhodotorula	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	24	20	0	73	0	0	0	0	0	32	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0
Genus_OralFungi_Rigidoporus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genus_OralFungi_Robbauera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genus_OralFungi_Rozellomycota_gen_Incertae_sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1023	0	0	10	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genus_OralFungi_Saccharomyces	4	0	0	0	0	0	0	0	0	1	0	0	9	0	0	0	0	0	0	4	0	0	12	0	767	70	30	21	0	8	0	0	0	211	4	0	28	310	5	0	11	20	38	0	16	410	6	15	8	5749	644	25	1155	4	16	2	604	2	209	7	7	12	10	7	2	0	119	3	0	8	6	7	2368	5	40	6	31	1154	34	2	20	38	28	5	848	1530	140	19	0	10	6	20	156	8	2	14	86	23	12	1156	188	55	45	67	91	7	10	13	20	9	3	2757	2751	8	51	2562	16	5	24	0	6	2	2	32	3	175	16	13	2668	666	157	4	13	4	82	1606	16	34	96	11	2	8	2	1283	35
Genus_OralFungi_Saccharomycetales_gen_Incertae_sedis	0	7	0	0	7	611	0	0	3	0	119	4	0	0	5	6	2	466	7	0	12	1	0	3	1	0	0	8	1	0	9	3	0	5	0	1	2	0	0	0	0	0	0	1	0	0	0	0	2	8	0	0	0	1	104	0	0	0	10	1	0	0	0	0	0	0	0	0	2	114	2	0	1	0	0	0	5	270	4	0	1	17	0	0	0	19	5	0	1	0	0	0	13	0	0	25	23	4	0	0	0	0	10	9	0	0	0	0	1	0	0	0	5	11	0	16	96	0	0	0	0	0	2	1	0	1	0	0	0	1	0	0	18	3	5	148	49	3	4	6	0	1	0	3	2
Genus_OralFungi_Saccharomycetes_gen_Incertae_sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	63	0	0	70	132	0	1580	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
