model_id	modality	label_cn	feature_id	raw_feature	source_file
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Bacilli_RF39_Incertae_Sedis	Bacilli_RF39_Incertae_Sedis	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Bacteroidales_Incertae_Sedis	Bacteroidales_Incertae_Sedis	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Bacteroides	Bacteroides	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Barnesiella	Barnesiella	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Bifidobacterium	Bifidobacterium	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Bilophila	Bilophila	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Blautia	Blautia	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Butyribacter	Butyribacter	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Butyricicoccaceae_UCG_009	Butyricicoccaceae_UCG-009	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Butyricicoccus	Butyricicoccus	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Butyricimonas	Butyricimonas	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Butyrivibrio	Butyrivibrio	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Candidatus_Saccharimonas	Candidatus_Saccharimonas	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Candidatus_Soleaferrea	Candidatus_Soleaferrea	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Catenibacterium	Catenibacterium	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Christensenella	Christensenella	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Christensenellaceae_Incertae_Sedis	Christensenellaceae_Incertae_Sedis	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Christensenellaceae_R_7_group	Christensenellaceae_R-7_group	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Citrobacter	Citrobacter	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Cloacibacillus	Cloacibacillus	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Clostridia_UCG_014_Incertae_Sedis	Clostridia_UCG-014_Incertae_Sedis	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Clostridia_unclassified	Clostridia_unclassified	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Clostridia_vadinBB60_group_Incertae_Sedis	Clostridia_vadinBB60_group_Incertae_Sedis	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Clostridioides	Clostridioides	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Clostridium	Clostridium	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Colidextribacter	Colidextribacter	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Collinsella	Collinsella	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Coprobacillus	Coprobacillus	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Coprobacter	Coprobacter	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Coprococcus	Coprococcus	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Coriobacteriales_Incertae_Sedis	Coriobacteriales_Incertae_Sedis	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Corynebacterium	Corynebacterium	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Defluviitaleaceae_UCG_011	Defluviitaleaceae_UCG-011	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Desulfovibrio	Desulfovibrio	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Desulfovibrionaceae_Incertae_Sedis	Desulfovibrionaceae_Incertae_Sedis	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Dialister	Dialister	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Dorea	Dorea	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Eggerthella	Eggerthella	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Eggerthellaceae_Incertae_Sedis	Eggerthellaceae_Incertae_Sedis	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Eisenbergiella	Eisenbergiella	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Enhydrobacter	Enhydrobacter	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Enorma	Enorma	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Enterobacter	Enterobacter	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Enterobacteriaceae_unclassified	Enterobacteriaceae_unclassified	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Enterocloster	Enterocloster	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Enterococcus	Enterococcus	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Erysipelotrichaceae_UCG_003	Erysipelotrichaceae_UCG-003	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Erysipelotrichaceae_unclassified	Erysipelotrichaceae_unclassified	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Escherichia_Shigella	Escherichia-Shigella	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Eubacterium	Eubacterium	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Extibacter	Extibacter	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Ezakiella	Ezakiella	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Faecalibacterium	Faecalibacterium	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Faecalicatena	Faecalicatena	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Faecalimonas	Faecalimonas	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Faecalitalea	Faecalitalea	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Fenollaria	Fenollaria	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Flavonifractor	Flavonifractor	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Fournierella	Fournierella	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Fusicatenibacter	Fusicatenibacter	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Fusobacterium	Fusobacterium	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Gastranaerophilaceae_Zag	Gastranaerophilaceae_Zag	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Gemella	Gemella	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Gemmiger	Gemmiger	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Gordonibacter	Gordonibacter	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Granulicatella	Granulicatella	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Haemophilus	Haemophilus	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Holdemanella	Holdemanella	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Holdemania	Holdemania	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Howardella	Howardella	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Hungatella	Hungatella	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Hydrogenoanaerobacterium	Hydrogenoanaerobacterium	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Intestinibacter	Intestinibacter	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Intestinimonas	Intestinimonas	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Klebsiella	Klebsiella	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Lachnoanaerobaculum	Lachnoanaerobaculum	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Lachnoclostridium	Lachnoclostridium	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Lachnospira	Lachnospira	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Lachnospiraceae_CAG_56	Lachnospiraceae_CAG-56	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Lachnospiraceae_FCS020_group	Lachnospiraceae_FCS020_group	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Lachnospiraceae_GCA_900066575	Lachnospiraceae_GCA-900066575	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Lachnospiraceae_Incertae_Sedis	Lachnospiraceae_Incertae_Sedis	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Lachnospiraceae_ND3007_group	Lachnospiraceae_ND3007_group	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Lachnospiraceae_NK4A136_group	Lachnospiraceae_NK4A136_group	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Lachnospiraceae_UCG_004	Lachnospiraceae_UCG-004	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Lachnospiraceae_UCG_008	Lachnospiraceae_UCG-008	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Lachnospiraceae_UCG_010	Lachnospiraceae_UCG-010	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Lachnospiraceae_unclassified	Lachnospiraceae_unclassified	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Lactiplantibacillus	Lactiplantibacillus	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Lactobacillus	Lactobacillus	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Lactococcus	Lactococcus	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Lactonifactor	Lactonifactor	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Lancefieldella	Lancefieldella	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Leptotrichia	Leptotrichia	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Leuconostoc	Leuconostoc	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Leyella	Leyella	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Ligilactobacillus	Ligilactobacillus	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Limosilactobacillus	Limosilactobacillus	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Marvinbryantia	Marvinbryantia	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Massiliprevotella	Massiliprevotella	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Mediterraneibacter	Mediterraneibacter	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Megamonas	Megamonas	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Megasphaera	Megasphaera	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Mitsuokella	Mitsuokella	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Monoglobus	Monoglobus	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Moryella	Moryella	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Muribaculaceae_Incertae_Sedis	Muribaculaceae_Incertae_Sedis	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Negativibacillus	Negativibacillus	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Neisseria	Neisseria	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Odoribacter	Odoribacter	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Oribacterium	Oribacterium	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Oscillibacter	Oscillibacter	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Oscillospira	Oscillospira	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Oscillospiraceae_Incertae_Sedis	Oscillospiraceae_Incertae_Sedis	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Oscillospiraceae_NK4A214_group	Oscillospiraceae_NK4A214_group	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Oscillospiraceae_UCG_002	Oscillospiraceae_UCG-002	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Oscillospiraceae_UCG_003	Oscillospiraceae_UCG-003	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Oscillospiraceae_UCG_005	Oscillospiraceae_UCG-005	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Oscillospiraceae_unclassified	Oscillospiraceae_unclassified	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Oscillospirales_Incertae_Sedis	Oscillospirales_Incertae_Sedis	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Oscillospirales_UCG_010_Incertae_Sedis	Oscillospirales_UCG-010_Incertae_Sedis	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Oscillospirales_UCG_011_Incertae_Sedis	Oscillospirales_UCG-011_Incertae_Sedis	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Oxalobacter	Oxalobacter	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Paludicola	Paludicola	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Parabacteroides	Parabacteroides	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Paraprevotella	Paraprevotella	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Parasutterella	Parasutterella	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Parvimonas	Parvimonas	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Peptococcaceae_Incertae_Sedis	Peptococcaceae_Incertae_Sedis	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Peptococcus	Peptococcus	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Peptostreptococcus	Peptostreptococcus	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Phascolarctobacterium	Phascolarctobacterium	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Phocea	Phocea	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Porphyromonas	Porphyromonas	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Prevotella	Prevotella	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Prevotellaceae_Incertae_Sedis	Prevotellaceae_Incertae_Sedis	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Prevotellaceae_NK3B31_group	Prevotellaceae_NK3B31_group	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Prevotellaceae_UCG_001	Prevotellaceae_UCG-001	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Pyramidobacter	Pyramidobacter	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Raoultella	Raoultella	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Raoultibacter	Raoultibacter	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Rhodospirillales_Incertae_Sedis	Rhodospirillales_Incertae_Sedis	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Rikenella	Rikenella	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Rikenellaceae_RC9_gut_group	Rikenellaceae_RC9_gut_group	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Romboutsia	Romboutsia	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Roseburia	Roseburia	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Rothia	Rothia	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Ruminiclostridium	Ruminiclostridium	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Ruminococcaceae_CAG_352	Ruminococcaceae_CAG-352	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Ruminococcaceae_DTU089	Ruminococcaceae_DTU089	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Ruminococcaceae_Incertae_Sedis	Ruminococcaceae_Incertae_Sedis	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Ruminococcaceae_unclassified	Ruminococcaceae_unclassified	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Ruminococcus	Ruminococcus	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Ruthenibacterium	Ruthenibacterium	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Saccharimonadaceae_Incertae_Sedis	Saccharimonadaceae_Incertae_Sedis	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Saccharimonadaceae_TM7x	Saccharimonadaceae_TM7x	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Scardovia	Scardovia	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Schaalia	Schaalia	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Segatella	Segatella	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Selenomonadaceae_Incertae_Sedis	Selenomonadaceae_Incertae_Sedis	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Sellimonas	Sellimonas	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Senegalimassilia	Senegalimassilia	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Slackia	Slackia	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Solobacterium	Solobacterium	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Streptococcus	Streptococcus	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Subdoligranulum	Subdoligranulum	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Succinivibrio	Succinivibrio	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Sutterella	Sutterella	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Sutterellaceae_unclassified	Sutterellaceae_unclassified	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Tannerellaceae_Incertae_Sedis	Tannerellaceae_Incertae_Sedis	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Terrisporobacter	Terrisporobacter	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Thomasclavelia	Thomasclavelia	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Tractidigestivibacter	Tractidigestivibacter	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Turicibacter	Turicibacter	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Tyzzerella	Tyzzerella	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Veillonella	Veillonella	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Victivallis	Victivallis	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Weissella	Weissella	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Clostridium_innocuum_group	[Clostridium]_innocuum_group	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Clostridium_methylpentosum_group	[Clostridium]_methylpentosum_group	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Eubacterium_brachy_group	[Eubacterium]_brachy_group	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Eubacterium_coprostanoligenes_group_Incertae_Sedis	[Eubacterium]_coprostanoligenes_group_Incertae_Sedis	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Eubacterium_eligens_group	[Eubacterium]_eligens_group	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Eubacterium_ruminantium_group	[Eubacterium]_ruminantium_group	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Eubacterium_siraeum_group	[Eubacterium]_siraeum_group	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Eubacterium_sulci_group	[Eubacterium]_sulci_group	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Eubacterium_ventriosum_group	[Eubacterium]_ventriosum_group	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Eubacterium_xylanophilum_group	[Eubacterium]_xylanophilum_group	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Ruminococcus_gauvreauii_group	[Ruminococcus]_gauvreauii_group	肠道细菌/genus_gut_bacteria.xls
