Features	HC1	HC2	HC3	HC4	HC5	HC6	HC7	HC8	HC9	HC10	HC11	HC12	HC13	HC14	HC15	HC16	HC17	HC18	HC19	HC21	HC22	HC23	HC24	HC25	HC26	HC27	HC28	HC29	HC30	HC31	HC32	HC33	HC34	HC35	HC36	HC38	HC39	HC40	HC41	HC42	HC43	HC44	HC45	HC46	HC47	HC48	AF33	AF36	AF37	AF38	AF39	AF40	AF41	AF43	AF44	AF45	AF46	AF47	AF48	AF49	AF50	AF51	AF52	AF53	AF54	AF55	AF58	AF59	AF62	AF63	AF64	AF67	AF68	AF69	AF70	AF71	AF73	AF74	AF76	AF78	AF80	AF81	AF82	AF90	AF97	AF98	AF102	AF103	AF104	AF106	AF108	AF109	AF112	AF115	AF117	AF119	AF120	AF123	AF125	AF126	AF129	AF130	AF136	AF137	AF139	AF140	AF141	AF142	AF164	AF165	AF166	AF167	AF169	AF171	AF172	AF176	AF177	AF178	AF179	AF180	AF181	AF182	AF183	AF184	AF186	AF216	AF217	AF219	AF220	AF229	AF96	AF213	AF4	AF6	AF7	AF8	AF10	AF11	AF13	AF15	AF17	AF20	AF21	AF24	AF25
Metabolite_Phenylacetyl_L_glutamine	83052796.86	76845421.66	79471347.74	255029202.1	76719380.85	79636701.58	275772016.7	97885408.06	64482340.1	26679044.3	41284202.01	184282956.6	224941007.2	10758014.91	7321291.333	88519336.18	60636727.86	65934264.14	39071366.46	89652634.66	76060318.64	63505996.12	18436066.83	53058998.8	36410972	26910925.09	56410059.36	59077150.35	5962168.381	13213853.55	86117570.64	17255465.1	43838357.08	79100195.09	90411062.72	82718376.19	26165273.72	29593790.9	48236339.32	48389759.25	99893317.67	80263340.8	36126918.61	9740989.213	102773932.3	26925638.61	95316453.97	164970899.2	88439451.26	242702586.4	12510083.8	19486156.86	43508721.33	37507970.73	18112743.85	175132264.8	18430155.43	143500196.8	90682621.69	54481887.02	197254032.4	126222950.2	399234594.2	81619881.15	27673510.71	14109310.33	158237143.6	84025425.21	84939051.79	237846623.8	104971106.8	191698783.5	144667895.3	90671191.34	68948905.43	83570824.77	64749074.44	5971527.121	85982846.54	76921650.65	89063877.17	56928180.9	72920782.03	79374882.04	73361703.01	258293184	632774492.8	29761996.89	70042166.92	79577213.02	392205321.4	350250656.8	78723161.98	87686061.86	82032442.15	23439513.69	126240213.9	29276514.15	5525743.959	51496626.57	77157686.41	66756890.97	82445984.34	9463822.897	83844895.21	111345858.5	95842497.97	72911456.79	84378215.22	88562517.23	77609204.98	13684033.11	40083579.87	289164764.6	199502161.1	475647346.6	300794919.6	206913592.6	50700222.04	285142306.7	191083184.7	47910736.05	368819482.5	145580154.7	175316737.3	82702607.37	156914181.5	73405674	22382877.12	206976853	79690538.35	305505077.7	373127925	15302332.04	11710574.42	114943735.1	100450916.2	225811278.2	79763936.26	50151409.81	77873922.14	12112342.5	420561367.2	628743850.8	53220563.24
Metabolite_5_Bromo_3_fluoro_2_hydroxybenzoic_acid	87435384.71	98948030.44	140837017.5	101925030.6	124135123.7	89301562.54	130126273.5	116149720.4	105259977.6	139614741.1	129676479.7	97496903.75	129385181.4	103590566.5	134233348.8	90975866.04	110087939.1	147537085.1	122773569.9	103731600.1	92428544.32	131858395.8	110713831.5	90892719.45	133567118.2	129334350.7	111874748.3	98619808.37	134775543.9	144332511.8	121591899.6	110978347.1	123463059.9	138952551.7	82983779.17	117954113.8	120443919.3	105873769.3	114785444.7	106497006	79501303.99	120784310.2	104926996.3	127109218	85445900.32	100666904.7	128049489.4	108994723.9	126872502.8	142206710.7	99949704.52	88236883.29	134315741.1	100808816.3	133136044.7	116263773	146399339.3	105143458.6	146374276.8	174107465.1	132064683.1	104871226.3	126508916.4	163899788.6	68789544.77	125713561	122453349	126118046.4	84062555	97822085.41	115307861	108620667.4	135489775.4	125158345.3	141529454.3	122822812.3	128302923.9	125901466.1	93343470.84	138212272.7	147538462.9	131894958.1	150235983.6	157348447.1	105944190.4	133212773.5	83548307.41	156170666.7	105186610.9	149899184.4	125279609.9	122016451.7	95278913.22	132720604.3	109075496.9	125295260.8	154789768.1	129029903.5	141159249.1	120037316.3	107927580.5	127940211.9	138493610.5	104802148.7	136272646.6	121881483.2	122012869.2	143306347.2	140393554.3	77091546.12	137474154.6	138796168.1	126990003.5	117034123.7	123865832.8	77748361.09	130873630	83137334.78	102386338.1	86473892.03	112683117.5	93105708.28	124135762	144398274.4	111277581.8	90330415.77	155945587.8	127526184.1	105585263.1	141642858.7	124284492.5	113141443.1	123758718.5	152789925.2	143581550.5	144055064.9	113917733.4	129937182	141223468.5	136073967.9	100930265	160390831.5	144637203.8	141981793.9	125843920.7
Metabolite_13_cis_Acitretin	67127618.07	137982999.9	218293889.9	226959169.5	119546993.9	214655430	151298755.5	193415189.3	157907448.5	191628110.8	299778762.8	222281783.1	117951816.5	135893657.1	169942788.7	143238105.3	83730925.75	213968758.8	119826177.7	103677362	138873465.1	87845683.54	370204330	116222590.5	174648194.3	174001334.5	120758470.1	44659340.33	125353713.9	196623887.7	341588195.2	148553381.2	147818634	170750506.6	156336863.4	169703416.3	156498931.1	152991092.9	99389473.35	147090538.9	166056087	158096930.7	162713239.3	135165965.2	182283820	159909307	142831424.2	120111811.9	123172250.6	206050018.6	101931389.2	162489388.4	137203502.7	233328288.7	147973747.3	71766632.3	174432204.8	218922103.8	146404573.3	79032796.93	138751813.6	108093630.6	161932633.4	132979563.2	129464669.8	326229459.5	157953912	167309995	311355314.3	95927894.88	113601588.9	84406674.42	179371741.8	119648790.2	142311557.8	97603539.12	101452637.9	279162301.3	216652249	126197514.1	135848907.1	206763499.5	222350621.6	199484664.6	130663648.1	137101202.5	91336025.55	220370735	118011382.4	132611584.9	164709655.2	104256900.7	412219068.3	2891169664	2318417611	1345086234	116947762.8	141021265.2	756034787.2	263380556.8	398880635.4	702458212.4	207686418.5	295706408.9	548298176.1	1268472967	2527332740	896885720	460601212.4	302160190.2	504647340.2	719450425.1	623796421.7	825144763.9	192344716.1	115647189.7	495340744.2	288896643.1	910599589.6	161622306.1	273450423.1	668136045.2	278061087.6	880644884.6	183385940.7	126012365.9	179543787.5	245276043.7	260593758.6	135637453.1	240487286.2	599899601.3	101780294.1	165802705	206668657.6	329271252.4	181053698	184781658	288946533.3	279417094.3	177385303.9	323877059.1	185052980.3	81879052.22	95977871.56
Metabolite_8_Geranyl_7_hydroxycoumarin	23576316.69	45750373.41	72087590.38	86599935.26	37535973.69	73199815.54	47882762.48	57439705.14	45480321.56	56830421.73	97213391	76844363.32	38685823.8	46390450.23	52791136.08	38175824.16	29187502.35	64714077.89	44203995.24	38615038.84	42774936.53	26001019.83	114195988.1	34187826.54	57001755.68	60490885.78	38689558.51	16204341.2	38230589.7	66051888.13	148444876.8	43224069.56	48097009.66	62497662.86	51245611.85	48640457.13	51227113.17	48363573.72	30897902.84	49599239.99	57492495.3	53111261.94	46386880.13	42495429.56	56188565.01	53613895.04	51739468.87	51980054.54	52614925.39	59367960.6	29309275.78	50406041.52	44495766.06	85177718.38	55832594.11	25523162.04	48463413.07	63937020.34	48226407.79	26865698.18	35116495.05	35121485.56	53325426.81	50856265.14	37162995.94	110477219.3	56684973.58	53765670.6	107819192.1	32990713.5	36817323.79	30297036.12	62002694.68	42409016.67	45989148.31	31185477.77	34626224.99	75504361.63	73180298.31	40419092.1	46324151.31	67231482.22	77296109.62	71455703.19	40300620.33	41039065.24	36558897.52	74372145.97	39105243.72	42918728.23	51061911.15	36744226.42	151358572.5	1390884359	1117768593	589786550.4	40358246.07	41439328.02	383178462.5	127044131.2	151782869.2	233906803.9	82341073	78304771.01	187923705.3	702300990.4	1201362442	364751188.7	206964686.5	131764071.4	207647429.6	307081927.2	258692868.9	286596855.8	77912461.22	37695619.93	177739968.2	106216145	450090785.9	63781016.21	105142337	309451774.2	117745100	408617433.9	60496153.48	43579978.73	58877663.39	84407420.35	123966951.6	46987377.19	73520208.9	224773417.2	35951154.66	51847394.96	64060667.22	121236596.5	64784770	62547212.15	72830387.31	87791793.21	52157232.35	90873870.13	61577400.04	22388088.38	35867606.92
Metabolite_Triptophenolide	68558613.72	132962209.9	217962246.1	250339015.2	110173049.6	214051583.9	147713488	187347218.4	145889656.5	175363944	293860590.9	214630687	113052209.6	133838032.6	159391965.9	126450329	85006426.18	197962089.1	124637401.1	114096331.5	139838958.1	80704459.87	333144900.9	109406868.8	169755649.7	178051180.2	118541271	45169155.67	118195989.8	178574048.9	340722307.2	135310525.4	143616555.7	174062678.4	148712279.2	149223537.6	147002430.9	147853215.8	95787521.31	138439559.9	165811065.2	158766623.4	152629301.8	132784016.6	164212070.3	151521575.4	144766281.3	134366857.9	123947242.7	190860908.2	91118289.89	154048387.1	123513319.2	222029799.1	132731820.6	69005448.85	150791033.2	188808504.6	142973646.3	74658911.99	115133588.5	102347682.2	149225960.6	140589692.1	116347120.4	296715217.8	147759323.5	146325700.1	292670784.5	89850596.22	109086928.3	83039570.55	170490129.2	120123910.4	138123355.1	89085182.9	99736557.51	238752713.2	218211413.8	116446767.4	121574898.8	187706633.8	215534879.3	193492212.9	123149966.4	127131300.1	96601969.04	195725232.7	116585384.6	130253772.2	150135402.9	99921020.36	378553710.5	2727135352	2288616204	1245578451	116386696.5	135866710.7	743740599.2	264925628.5	355243397.9	590481108.8	192458792.5	252019787.2	479316335	1292429668	2341946994	809955221.8	448916754.7	303696862.8	461518203.4	649447957.5	565444087.6	689241203.7	182788699.8	110877948.1	443774488.9	264550867.2	915445068	160252341.9	259093305.2	646191613.2	281542838.1	864040683.7	164540895	123205695.9	168177351.4	239644285.6	262012748	139428558.1	216146592.3	521404287.3	101377073	157673233.2	201190467.6	299404978	173238950.7	174165556	230801757	258986692.1	156945517.9	269844471.1	157552586.7	74113649.96	96681411.95
Metabolite_Sulfamethazine	37912711.03	31690503.67	40813407.26	641247.0699	33828567.54	47010805.9	62566862.37	48203805.23	31522490.08	41630923.56	40115706.12	54570455.52	48246394.33	26938829.49	38142646.42	39658844.77	47653632.63	44017541.25	38100514.45	3786209.363	38215482.15	50764436.32	25058852.48	36003649.25	29676007.22	29127129.82	30312586.54	38389476.49	40372002.55	28107858.17	44089357.96	35383155.12	40785808.16	27765364.54	48761663.3	34901513.63	33279328.24	28171379.92	31230899.56	41340561.56	41419130.44	39557429.02	31568231.46	20061072	45790340.79	49036416.28	37578893.31	38907831.08	20119060.6	43378085.84	39619826.99	44071072.84	45118610.24	999626.5686	26786634.43	36830717.61	32663767.29	39395729.51	33088134.45	747088.7739	42078909	29466747.35	41945218.11	34954178.59	37651014.77	22169182.75	34274543.52	29608733.22	25844741.23	15885472.89	58471804.95	32169316.69	25218685.38	40365431.34	38506177.46	44742270.08	38547995.15	442620.3807	26184396.86	23979601.83	30626728.71	31185701.03	20774151.57	33838414.84	21382952.28	29400882.83	28541263.14	29077874.28	31167730.18	8310697.598	23448761.92	2478119.483	24592458.11	15984856.76	19466996.14	11321535.95	14101732.06	15105157.82	12431087.86	12670398.92	9905021.227	9915441.33	14302184.97	14138344	418550.3227	19916133.7	366473.5106	4109377.937	15638575.91	4063918.439	5346597.712	5774970.46	10272132.72	9986734.018	17212356	13347274.39	13678196.54	9471050.206	12506380.24	571703.9992	9526014.299	16061306.72	39443266.7	18084412.42	8032337.116	14266107.92	24005318.7	13935803.74	11970049.97	11968852.64	28228492.35	14540070.65	13441629.93	4528462.389	13379474.64	6109352.929	5113935.747	4626374.302	6500094.519	5793088.919	13580835.02	10480121.44	10766079.83	21195274.17	13706327.19
Metabolite_Glycerophosphocholine	56714781.28	57075019	67007935.75	63041279.22	66434708.52	85324489.11	68940975.24	76129546.99	67571230.67	63071570.84	103775461.5	63037142.26	92584119.52	94030274.16	83200531.07	64976420.24	68728321.39	33353983.7	66568296.83	88423538.21	56840309.35	57968066.33	62826767.79	44143673.66	63064483.48	58490291.1	69908626.08	46720633.8	65042217.52	59599893.82	34998317.46	57101299.88	57248778.04	70942606.36	76666397.81	59221602.75	79989035.18	41574626.1	30872445.64	67651808.32	46537950.99	53647424.22	53635122.84	47074307.44	84745758.16	79545433.16	56813676.07	42616281.9	26944871.65	43338834.94	20104402.4	31392044.57	35690995	37465142.8	47237369.84	48530145.36	31187189.6	46014349.36	25197072.9	56649621.09	65537177.74	31023127.87	39555331.94	36534428.6	37984218.87	63993286.5	25643094.83	41065812.89	49073314.87	30582890.74	55769857.39	43959641.43	61284736.54	39414968.25	42623055.36	75730505.99	30584273.65	43427220.23	51077081.86	27328790.41	76012762.58	54407394.3	23593816.16	54106351.86	20335618.53	42811047.99	31463323.26	53629229.9	59680023.62	116780189.9	69353139.55	42616670.22	32170341.54	41321342.6	56709587.61	57902913.92	67326225.73	71539420.76	48723551.23	41513840.45	29832011.7	33463188.03	64519794.34	41561185.68	94373638.99	39657375.99	53341958.19	18258510.71	34854659.25	21144956.58	23392403.2	23762172.41	45010802.36	28330623.23	31594313.76	33970851.24	43465652.66	39327439.7	31560330.44	41833790.24	31598878.04	44456086.23	40918594.02	31658359.41	37632545.79	17501957.27	19050789.01	46764186.23	37678185.9	43206054.13	23509391.63	31751189.55	30198432.32	41131749.28	25807090.19	37788334.02	46814191.63	20335368.32	96405211.74	12394489.47	40919935.11	34953591.23	38251747.21	31604413	34277374.71
Metabolite_3_Hydroxy_2_9Z_12Z_octadeca_9_12_dienoyloxy_propyl_2_trimethylazaniumyl_ethyl_phosphate	2598872063	2872107888	2629528880	2593322725	3503229956	3768124138	3537753019	3095397741	3033334659	2635905375	4092624188	4189550315	5325697356	4643039110	3653608186	3606125282	5210095902	2037166152	3617124033	4027853176	3741782412	2458447856	1970413375	2636742676	2759874446	2322729880	3144185774	3201623185	3794125254	2826503115	2468935953	4463327957	3791428230	4084623623	3137445970	2883272237	4939876370	5378188819	7624173432	6371228640	6182513354	4811944532	6936560066	3732798389	3498448954	3145665076	2765359518	2595811237	1856786039	2374838631	2241007499	2496966920	3281904244	2567476629	3334603201	2129757756	1477972855	2704878123	1396088727	2860600028	2894717903	2192451006	1641116995	3500106462	2809253787	2870311253	2758744070	3529579642	2861443733	5871409015	2160434608	2878189413	2666250787	2660291707	3416118401	4124973835	2611502985	2768689059	2628383666	1768720186	3028419560	5013463038	2219629553	3130931636	2889559672	2967061241	3199872386	2655645141	2186609444	2702016283	3494612416	3837104697	2099548092	1679463221	1915126132	2677944003	2291982017	2704032050	2414243935	3559315171	2567881213	2259019342	2058997579	2834506475	5660776369	1871721148	3317936362	3041894394	2678856932	2044592219	2921212832	2834866295	3916598508	1759872966	3317908187	1670701544	4183815765	3404850479	2736519097	2638079259	3051170409	2208296424	1287963745	2926381237	2737611864	2156692472	1108065208	1661111524	1712350786	2955144449	2890613609	1967583445	1460478436	2784876579	1492543040	2662948292	4071468993	1989973304	1227239019	922209879.4	1983268841	1326003211	1416925040	1392008617	2422723154
Metabolite_1_Myristoyl_sn_glycero_3_phosphocholine	87049846.66	103310755.7	65282987.09	106768526.7	92978161.97	89905367.21	93019490.81	153572434.2	143295502.3	124928378	167852498.2	41154241.71	127339580	145332136.5	153719262	236051641.3	39998809.78	69905983.23	93469289.18	270071873.6	76611392.49	57479119.94	64959496.02	91965027.54	85614548.23	153272988.6	218156771.3	83847359.06	175666011.1	165444789.5	98928815.34	32616217.7	68438315.67	206850314	199052769.9	178102170.1	198899873.3	98054799.7	88718735.86	68111333.02	77514396.21	139626842.8	199238888.9	102996026.1	330456218.9	95327442.76	85920828.01	143351262.6	64697182.16	45913032.27	55971992.63	79858908.79	168382038.2	90415973.72	141910868.8	135011333.9	31509868.57	76632516.91	28838249.77	189026569.4	105204360.9	48222024.72	48726957.33	47140853.62	72446255.7	114775413	34534196.87	91024946.73	89565577.97	87612512.98	36243755.22	38787014.24	88717720.79	135967593	82031819.27	75330277.3	144611566.6	89863613.47	89990034.16	70922694.34	67732129.4	90275643.54	40930765.49	89864073.45	54626348.37	56210726.85	91589679.28	46364994.99	84811041.39	157286203.7	91118668.58	97944680.84	58869520.31	66541304.84	38498891.7	113285430.4	104815627.4	90495871.92	128704736.9	118730693.7	153340626.4	53532306.66	163010649.6	89026613.96	71508862.2	81440651.27	97025241.04	52561032.32	39052020.56	42667190.63	49844271.71	94478468.39	175582588	55111368.02	91965415.16	38187189.74	34288140.95	58355503.68	72380242.43	39179945.63	62854399.69	105492872.6	66780776.4	52147647.25	37597838.49	23780059.75	38576129.67	56165791.22	58656546.26	80497394.71	22152150.65	57538498.34	83632451.63	66516875.35	59947425.09	48882351.8	63484739.46	22322906.63	47155166.58	25757583.97	53867363.66	53761529.58	34559102.95	33164540.47	90459057.6
Metabolite_Hexamethylcyclotrisiloxane	163219826.9	170571738	198376249	41330242.37	173739995.4	180059443.4	202032801.3	192342268.5	154213141.6	181976692.3	196631376.4	167385335.6	174724579.7	151540625.3	194000908	195763386.5	218874931.4	192733820.6	167083250.4	167467706.2	167199575.2	176840883.3	235511.7189	148987222.7	165208129.9	163077721.8	174198647.7	169846930.9	187473153.3	174112504.4	170979548.6	173611454.2	183114160.6	176808815.4	201131216.4	190523648.7	148684213.5	153849973.4	191905803.3	195069030.5	212195729.8	211619764.6	35723580.66	137318254.5	207848145	185530932.7	174522650.5	176498466.1	191100871.4	209616552.1	176432354.1	204886038.5	204321571.1	62474981.19	155343220.6	199882723.1	174558581	175776533.5	163849958.8	201021628.6	178434039.6	156071464.4	184855979.1	174496151.8	180934439.7	60355830.06	156383700.6	153199363.2	139743072.1	139167196.2	201596785.3	186818680.1	148548664.4	175455405.1	153794190.9	213958028.6	178561682.5	162032776	165166181.1	137260013.7	212247290	170568863.5	105068762.1	164619314.3	134214214.3	167394587.7	152671041.3	169992089.9	178816159.9	119166635.4	140457334	151602970.5	2939235.257	96198514.05	100006964.2	67834154.1	99380141.07	79177148	82540077.43	84189044.77	94489415.64	59379695.57	97723773.64	91563734.76	99739999.32	103837364.8	60472709.11	85224673.95	79271417.52	51399977.37	28905123.67	35163364.3	99752206.07	59082262.66	94374016.32	88200818.1	140245600.5	66618365.45	63589205.24	7076743.386	45110566.72	79703893.57	97465926.22	42427550.19	45126471.66	58496499.38	102744394.7	97078199.46	88173899.05	76118099.12	136773375.7	61583032.45	48733194.09	36593829.86	68779740.4	31073176.15	26086343.76	88134086.37	43079155.4	92264.5722	92341312.08	90676221.31	100396302.1	100910590	94390250.87
Metabolite_Linolenic_acid	229953465.5	97439176.71	167080719.1	268424315.4	201235385.4	122606293.4	518631354.3	561437928.2	55274466.37	149108131	117332780.4	84736177.8	231017522.5	299346003.3	226115044.3	446902191.7	326457286	141024939.4	125375399.8	127158219	160321732.7	144057960.8	277548021	60476567.91	85896663.52	81792994.54	129321254.7	102388661.1	72654890.79	79189108.76	84143009.3	84704630.42	128302400	105835526.5	197842551.3	90357889.1	114686959.9	78474949.36	149257470.9	496373580.7	208203667.5	183960998.9	184935043.8	79871843.82	72170708.19	283965008.8	48106376.39	118511412.4	259275575.9	39454924	194282484.7	222766784.6	181653253.2	478292695.6	49929265.8	324704.9155	27947492.23	124730483.5	55895285.42	62530553.22	115722059.2	79814786.89	174238442.4	43497370.93	176577970.8	133988069.3	45503591.43	71859749.59	56834986.49	60902075.75	148208559.8	120306866.2	118421478.8	82921916.32	67407370.54	391431935.4	95053121.02	212598797.9	38440479.59	53985626.57	87604556.4	61273920.34	76564787.05	133625588.3	88446595.83	56503511.4	27968093.58	46510993.87	54927515.85	27970007.26	74914894.95	135659295.5	54968426.79	53173866.19	65739633.26	63936686.88	125448853.4	52940850.76	63392620.66	104223668.6	58411565.41	63911916.67	75692023.34	64539440.9	204720193.5	73711648.48	185191111.2	57239299.9	64490126.86	52801828.02	79104201.62	151455193.1	36172177.09	40794846.31	100556657.6	85215801.6	91340017.03	35276758.59	93421174.16	62222478.08	45798067.72	37041243.56	88652996.61	46291127.28	116934671.3	1129982.594	47003498.91	72610743.32	51262213.54	260429095.5	110456315.3	42508042.22	45913041.85	60739735.85	42984084.39	90884385.01	174795073.1	141038044.9	32424291.23	80920697.75	95864851.91	50520995.5	72831320.7	107558508.2	69540376.91
Metabolite_1_2_Dipentadecanoyl_sn_glycero_3_phosphocholine	7299968.119	14821090.5	5669711.626	15890717.07	17991374.34	7276285.622	3793908.719	7351967.821	31922961.76	15068404.39	26235521.62	1619694.289	8753807.788	26337023.81	30028129.92	16352150.1	1809317.416	14183201.17	13855417.95	23570250.01	11270763.73	5186568.824	10739993.35	22762008.29	18468795.28	38630363.6	54590861.55	18483347.66	34115138.79	16963388.37	20384778.58	5397681.674	11065602.2	22893299.76	35035021.97	17775811.68	35403874.68	14223162.45	10164480.92	8962108.069	12726045.94	19392541.83	30788825.19	18744425.85	26896641.2	7710678.426	7909608.211	18827696.24	12699418.74	16962889.24	14648789.6	13608715.3	31256752.72	14635914.47	66289485.15	25359957.01	24521272	8681670.56	16557469.46	64777815.71	20877382.2	13774747.24	15685954.9	11422191.86	13685325.2	39370897.34	25275465.26	37100246.63	30705576.13	54610516.5	7282127.11	13351390.14	34440575.75	42761815.97	22445562.06	8489110.729	54174219.27	36746054.6	39954728.32	95533301.63	25374784.61	27801077.33	34073734.87	39043846.8	62925337.17	22999620.14	55078731.2	15404635.82	17393534.74	39173903.44	66326011.42	37826203.44	29580974.99	15604539.17	11468361.59	40591335.42	46696520.59	44697562.26	60191446.92	61854978.24	102148900.3	30889765.22	34240983.04	43112550.94	8051362.705	21872152.09	51786648.82	64100998.9	40300986.96	40979658.21	53218020.86	41899184.1	128085697.8	38371284.42	61172336.05	21511373.15	5346900.278	53018993.13	33131496.85	8217622.541	18412804.03	73058015.84	17620943.69	50660723.22	9431918.66	50147124.06	27529920.42	31473812.77	37078386.32	25457961.82	39689339.11	50387914.43	100199156.2	34461363.44	45565606.89	17189029.38	14058371.5	30001351.58	18483615.11	60592613.5	26734918.15	58612371.6	14990464.7	19589328.16	65119361.01
Metabolite_N_Oleoyl_D_erythro_sphingosylphosphorylcholine	67017747.76	200134083.6	95131638.27	107089697.3	189903099	53284493.76	74818657.15	45538257.83	219817293.6	124038224.8	89624324.26	29401170.09	30114800.33	151342751.4	101814673.3	123913427.5	37664584.48	196138486.1	169886895.6	107730481.7	166598363.9	72574402.81	87712896.8	308491674.2	157488829.8	176456119.1	195188411.4	294590961.8	253545893.1	121312318	100944282.8	126818073.7	151903722.1	195469886.3	123380757.9	63831042.38	183758206.4	185966364.6	119491090.7	87426512.47	111957896.7	59241270.96	209082528.3	267973539.7	35524342.09	44043647.46	113846217.1	49992181.23	63506495.22	122401651.6	85838803.62	132070755.6	110191278.4	77561912.51	326077694.8	129620247.5	313572740.1	113573919.7	181981360.2	275073634.3	156958731.6	167706696.6	204844031.4	129364699.1	280236693.7	94905612.81	271920197.2	393772119.1	419652842.6	269450217.6	84228089.22	199076904.2	183374941.8	174561187	228107824.9	175994542	134808181.1	275435996.6	310045252.9	263643548.2	115381519.8	618682128.6	184867453	200510441.2	289955278.7	123166220.6	319916596.7	360038162.3	219992697.7	316774328	552144311.8	162458648.1	209541566.2	49768843.66	137114169.9	400008953.1	127276478.6	221829719	245027787.1	287388261.1	302590143.3	310633628.4	103960543.6	409669808.9	44755709.6	77287055.86	162702094.2	267459617.2	251705112	258865220.5	269362790.2	264180982.7	333449014.6	286799156.9	255475641.9	367582290.1	66457327.88	246833798.2	365838679.2	65158722.51	142581389.8	122572744.7	120193722.4	259085809.8	73736521.58	169707180.1	193089759.7	242122547.7	450623932.9	102178507.3	149468226.3	161663820	256625736.4	168243825.9	673798048.7	100504557.3	105243064.3	398361651.4	391923894.9	234819959.7	315320483.9	345632218.2	160519086.5	300594419	325811747.1
Metabolite_Decamethylcyclopentasiloxane	405410808	439373937.9	498238199.8	269773504.9	448247198.3	482602670.5	545166627.9	512748117.3	398053029.6	483774038.2	499632318	426848615.9	429044200.9	393184336.6	238591.3679	505008769.9	542508642.3	489661511.9	167253.1723	437705289.1	436626219.5	466290192.9	457159395.7	381805683.9	458526436.1	403208596.9	443325734.7	441545807.2	457682968.2	453211156.5	412355794.6	450429738.9	445395220.1	135337.0868	550227730.6	472630382	391695020.3	397631231	472140113.3	514090846.7	302949.1889	533752488.9	139383.1833	370332038.7	535421833.6	471693525.1	451436860.1	461568750.3	491553903.6	558855016.7	467201355.5	514930559.1	492975000.9	586904295.5	393711123.8	531668278.8	441196954.7	446265469.2	146067.3588	490792065	438177468.8	200544.4373	476781014	435003915.4	466154111.5	133044454.6	423374119.6	408116564.9	368083742.4	358243130.5	99164.03205	350964.9837	377146842.8	437575133	386037444.7	538892947.8	460621022.7	423731301.2	437050374.9	387127428.5	556212250.1	410235217	270302079.1	403828244.5	343402547.8	423552124.3	380391280.3	428424991.6	182838.3999	340776096.9	368025914.5	411988538.4	346889795.7	218230640.9	302639845.2	174379805.1	294363088.1	182856600.7	213355085.3	200513680.2	213243275	301133.6983	222396642.6	223651304.7	247413635.5	224807.9296	24384342.68	199153956.4	196051585.1	138295682.6	69011569.79	80281563.49	217175789.2	144835359.8	206863486.6	212215050.5	369211939.2	176186693.1	163231453.3	194552811.3	115960456.2	228029617.7	135492.5163	110737300.9	114533483.1	150806785.3	239463806.7	235076314.7	217316467.2	192919993	378153972.4	165937297.3	125098180.4	90936465.91	180912012.5	75624030	62273087.03	267776.9976	100181157.2	156519039.1	198974450.8	222535293.9	247538823.4	218475964.6	220354049.1
Metabolite_Piperine	25291889.22	467042714.1	13381760.19	41337455.92	5735705.65	138458611.1	1128118533	587573752.6	1192192846	138392496.6	958538342	2918908157	1968177150	45737934.34	43833951.85	1996811723	112433988.8	202734652.3	240715370.9	40379233.51	756243333.5	215101199.7	108753750.3	84922081.38	962739528.6	61523618.75	2433035082	16649400.91	1635533628	299471451.9	314562933.9	963686430.5	112887575.4	337437775.6	165486218.7	152036593.6	2535074.294	1030146420	4823566425	142980901.2	998194006.1	284513833.6	162776216.3	853705519.3	57204817.18	2007553718	50877179.91	553998064.9	147386327	23450515.01	105561506.9	159971888.8	1857193426	607780621.8	137227385.8	118533950.2	717039197.9	171474689	62101892.87	23914791.66	395889506.2	379684217.8	10370436.98	11895041.23	120873601.7	344885710.9	21751185.18	144942480.4	143655543.3	46729546.89	48290083.6	23467942.37	174261719.1	18253395.71	58572382.92	408286803.4	24441492.05	843951784.5	424662373.3	256240180.4	773843551	17851837.43	120267031.6	47965078.75	200374942.8	37888291.89	50924838.19	115612691.9	54091129.06	26754429.02	13846036.9	33902534.72	31418464.57	41885323.44	81470295.98	58250064.33	59591948.25	41663547.58	45910108.07	856276892.3	43744622.52	24481320.88	227245513.1	40081272.58	618193227.2	41249351.67	839037750.2	173118271.3	26543734.12	13954764.82	67386148.14	186376738.6	330992245.9	32322829.62	271318227.3	88160312.38	28647136.79	269481019.4	18945306.54	6818618.51	10649340.14	75618318.19	211231386.3	125689823.3	166029834.6	59324493	31511165.17	271964767.6	2897479.434	563958681.2	33653512.4	14538979.38	8947388.889	15491840.91	9315249.243	338669520.9	17140445.1	740360895.5	557292.602	778273.2652	18133338.12	2930170.579	25366204.44	7848610.5	14393489.92
